Id,City,UseYear,RoadWide,RegisterReason,MaterialCode,BuildTotalLevel,BuildLevel,PurposeCode,buildRate,UsedState,JcicBuildMaterialCode,JcicBuildPurposeCode,OtherBuildPurpose,StallPrice,StallNum,StallAreaSize,TotalAreaSize,RegisterPurpose1,RegisterPurpose2,RegisterPurpose3,RegisterPurpose4,RegisterPurpose5,RegisterPurpose6,landSize,IdenPrice
962,6,45,6,02,04,4,2,35,0.000000,01,E,A,3,0.000,0,0.00,47.37,14.330000,0.000000,0.000000,0.000000,0.000000,0.000000,17.02,38843400.000
963,5,42,12,06,04,4,1,35,0.000000,04,E,A,4,0.000,0,0.00,20.92,6.330000,0.000000,0.000000,0.000000,0.000000,0.000000,6.91,16736000.000
964,0,31,5,02,04,3,1,35,0.000000,01,E,A,4,0.000,0,0.00,42.53,12.870000,0.000000,0.000000,0.000000,0.000000,0.000000,27.29,5103600.000
965,3,25,6,02,04,7,5,35,20.000000,01,E,A,3,0.000,0,0.00,42.47,10.750000,1.410000,3.050000,0.000000,0.000000,0.000000,19.76,5521100.000
966,5,41,5,02,08,4,4,35,0.000000,01,C,A,4,0.000,0,0.00,17.90,5.420000,0.000000,0.000000,0.000000,0.000000,0.000000,7.94,5728000.000
967,6,41,40,02,04,13,11,35,8.000000,01,E,A,4,0.000,0,0.00,65.14,19.690000,2.500000,1.920000,0.000000,0.000000,0.000000,8.37,53414800.000
968,5,5,8,02,04,14,14,10,30.000000,01,E,Z,4,1700000.000,1,8.66,38.70,7.300000,0.940000,3.480000,2.620000,0.000000,0.000000,4.02,11416500.000
969,6,37,6,01,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,39.42,10.340000,1.590000,0.000000,0.000000,0.000000,0.000000,11.41,20498400.000
970,5,28,10,02,04,8,8,35,12.000000,01,E,A,3,0.000,0,0.00,34.41,8.510000,0.690000,1.210000,0.000000,0.000000,0.000000,6.27,10323000.000
971,3,10,12,02,04,12,2,10,27.000000,01,E,A,3,1000000.000,2,5.32,26.96,5.390000,0.570000,2.200000,1.600000,0.000000,0.000000,3.59,5688560.000
972,6,39,20,02,04,7,4,34,17.000000,04,E,B,4,0.000,0,0.00,24.45,6.100000,0.000000,1.290000,0.000000,0.000000,0.000000,4.93,12469500.000
973,6,1,15,01,04,13,4,10,23.000000,70,E,Z,3,2500000.000,1,13.23,44.94,8.870000,1.540000,3.180000,4.000000,0.000000,0.000000,14.44,22470000.000
974,0,24,10,02,04,8,1,35,13.000000,01,E,A,4,1200000.000,2,8.15,29.70,6.950000,0.820000,1.210000,2.470000,0.000000,0.000000,7.82,5494500.000
975,5,22,6,02,04,12,10,35,10.000000,01,E,A,3,1800000.000,1,9.82,32.61,8.000000,0.920000,0.950000,2.970000,0.000000,0.000000,6.82,11739600.000
976,0,34,16,02,04,5,1,30,0.000000,70,E,D,4,0.000,0,0.00,26.21,7.930000,0.000000,0.000000,0.000000,0.000000,0.000000,7.09,6552500.000
977,3,12,12,02,04,14,8,35,30.000000,01,E,A,4,1200000.000,1,6.33,36.97,6.850000,1.020000,3.310000,1.910000,0.000000,0.000000,4.25,8687950.000
978,5,2,9,02,04,14,6,35,31.000000,01,E,A,3,850000.000,1,4.71,34.07,6.190000,0.940000,3.180000,1.420000,0.000000,0.000000,4.90,5451200.000
979,5,33,6,02,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,29.36,8.080000,0.800000,0.000000,0.000000,0.000000,0.000000,7.10,7927200.000
980,5,38,4,03,04,4,1,30,0.000000,09,C,A,4,0.000,0,0.00,30.46,9.220000,0.000000,0.000000,0.000000,0.000000,0.000000,10.08,13306999.000
981,6,39,15,02,04,7,2,35,12.000000,01,E,A,3,0.000,0,0.00,39.52,9.170000,1.370000,1.420000,0.000000,0.000000,0.000000,8.72,18574400.000
982,6,37,40,02,04,12,11,35,18.000000,04,E,A,3,0.000,0,0.00,12.69,2.850000,0.290000,0.690000,0.000000,0.000000,0.000000,1.19,11547900.000
983,6,45,6,02,04,4,4,35,0.000000,01,E,A,4,0.000,0,0.00,22.86,6.920000,0.000000,0.000000,0.000000,0.000000,0.000000,10.66,6629400.000
984,6,34,8,02,04,7,7,35,6.000000,01,E,A,4,0.000,0,0.00,21.21,4.950000,1.100000,0.360000,0.000000,0.000000,0.000000,4.48,6865677.000
985,5,6,10,02,04,21,14,35,33.000000,01,E,A,4,2000000.000,1,12.04,42.36,7.400000,1.240000,4.170000,3.640000,0.000000,0.000000,4.23,19062000.000
986,0,24,8,02,04,16,8,35,26.000000,01,E,A,4,0.000,0,0.00,47.22,9.470000,1.070000,3.750000,0.000000,0.000000,0.000000,7.67,5666400.000
987,5,39,5,01,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,25.59,7.740000,0.000000,0.000000,0.000000,0.000000,0.000000,10.10,11771400.000
988,6,28,10,02,04,9,6,35,17.000000,01,E,A,3,0.000,0,0.00,41.73,9.040000,1.480000,2.110000,0.000000,0.000000,0.000000,5.39,16692000.000
989,0,22,7,01,04,5,1,35,2.000000,01,C,A,4,0.000,0,0.00,49.97,13.500000,1.380000,0.240000,0.000000,0.000000,0.000000,12.52,7815308.000
990,3,22,20,02,04,13,10,35,19.000000,01,E,A,3,600000.000,0,0.00,39.00,8.150000,1.420000,2.230000,1.210000,0.000000,0.000000,4.54,7098000.000
991,5,25,38,02,Z,32,16,35,8.000000,01,G,A,3,0.000,0,0.00,43.53,11.300000,0.850000,1.020000,0.000000,0.000000,0.000000,2.93,14582550.000
992,5,28,8,01,04,18,10,35,22.000000,01,E,A,3,0.000,0,0.00,61.65,14.940000,1.980000,4.690000,0.000000,0.000000,0.000000,9.69,15412500.000
993,6,32,10,02,04,7,7,35,5.000000,01,E,A,3,0.000,0,0.00,58.78,14.940000,2.030000,0.810000,0.000000,0.000000,0.000000,9.79,38794800.000
994,6,41,8,02,04,4,3,35,0.000000,09,C,A,4,0.000,0,0.00,24.36,7.370000,0.000000,0.000000,0.000000,0.000000,0.000000,8.64,7064400.000
995,6,48,3,05,08,4,2,35,0.000000,70,D,A,4,0.000,0,0.00,27.17,8.220000,0.000000,0.000000,0.000000,0.000000,0.000000,9.23,10324600.000
996,5,12,12,02,04,12,9,35,25.000000,01,E,A,3,1200000.000,1,9.44,33.63,6.510000,1.130000,2.540000,2.860000,0.000000,0.000000,6.20,7398600.000
997,6,34,6,02,04,6,4,10,27.000000,01,E,Z,4,0.000,0,0.00,32.22,6.430000,0.650000,2.660000,0.000000,0.000000,0.000000,12.83,23842800.000
998,6,45,6,01,04,4,1,35,0.000000,70,E,A,4,0.000,0,0.00,24.65,7.460000,0.000000,0.000000,0.000000,0.000000,0.000000,15.13,15036500.000
999,5,20,12,02,04,7,5,35,22.000000,04,C,A,3,600000.000,1,4.34,27.28,5.850000,0.550000,1.850000,1.310000,0.000000,0.000000,5.41,8729600.000
1000,6,14,10,02,04,11,4,35,41.000000,01,E,A,4,0.000,0,0.00,45.21,8.870000,1.190000,7.050000,0.000000,0.000000,0.000000,11.24,27126000.000
1001,5,21,30,02,04,16,8,35,14.000000,09,C,A,4,0.000,0,0.00,35.35,8.090000,1.110000,1.520000,0.000000,0.000000,0.000000,4.41,13079500.000
1002,4,12,6,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,58.51,15.370000,2.330000,0.000000,0.000000,0.000000,0.000000,30.79,5851000.000
1003,5,20,6,02,04,7,6,35,24.000000,01,E,A,3,0.000,0,0.00,17.84,3.620000,0.470000,1.310000,0.000000,0.000000,0.000000,3.39,6244000.000
1004,5,23,10,02,04,16,1,34,25.000000,01,E,B,4,0.000,0,0.00,49.13,10.250000,0.830000,3.780000,0.000000,0.000000,0.000000,9.26,14247700.000
1005,5,29,3,01,04,5,1,35,0.000000,01,E,A,4,0.000,0,0.00,22.07,6.040000,0.640000,0.000000,0.000000,0.000000,0.000000,8.44,8607300.000
1006,5,22,15,02,04,15,7,35,11.000000,01,E,A,3,0.000,0,0.00,36.83,8.860000,1.020000,1.260000,0.000000,0.000000,0.000000,5.61,15836900.000
1007,4,21,12,02,04,6,1,35,20.000000,01,E,A,3,1000000.000,1,10.16,40.23,8.420000,1.320000,2.440000,3.070000,0.000000,0.000000,9.97,7241400.000
1008,5,45,7,06,08,3,3,35,0.000000,01,D,A,4,0.000,0,0.00,29.14,8.810000,0.000000,0.000000,0.000000,0.000000,0.000000,14.32,8450600.000
1009,5,22,7,02,04,6,3,35,9.000000,04,E,A,3,0.000,0,0.00,43.09,10.600000,1.310000,1.130000,0.000000,0.000000,0.000000,8.89,6894400.000
1010,6,11,30,02,04,9,6,34,33.000000,01,E,B,4,0.000,0,0.00,27.01,4.770000,0.710000,2.680000,0.000000,0.000000,0.000000,6.44,19177100.000
1011,5,40,12,02,04,4,4,35,0.000000,01,E,A,4,0.000,0,0.00,34.09,10.310000,0.000000,0.000000,0.000000,0.000000,0.000000,12.40,9033850.000
1012,5,16,6,06,04,9,9,35,18.000000,01,E,A,3,0.000,0,0.00,37.91,8.320000,1.080000,2.080000,0.000000,0.000000,0.000000,7.31,15164000.000
1013,6,37,4,02,04,5,1,35,7.000000,70,E,A,4,0.000,0,0.00,29.71,7.250000,1.090000,0.640000,0.000000,0.000000,0.000000,7.27,18123100.000
1014,6,30,8,02,04,5,3,35,9.000000,01,E,A,3,0.000,0,0.00,40.55,10.150000,1.030000,1.090000,0.000000,0.000000,0.000000,13.25,17842000.000
1015,5,35,20,01,04,5,4,35,0.000000,01,E,A,3,0.000,0,0.00,24.67,6.960000,0.500000,0.000000,0.000000,0.000000,0.000000,6.41,7401000.000
1016,5,11,8,01,04,5,1,35,12.000000,01,E,A,3,1000000.000,1,6.87,69.52,16.940000,1.650000,2.440000,2.080000,0.000000,0.000000,25.30,16684800.000
1017,6,47,4,02,04,4,4,35,0.000000,01,E,A,4,0.000,0,0.00,22.24,6.730000,0.000000,0.000000,0.000000,0.000000,0.000000,8.92,6449600.000
1018,5,21,6,02,04,12,10,35,10.000000,01,E,A,3,1800000.000,1,9.82,32.61,8.000000,0.920000,0.950000,2.970000,0.000000,0.000000,6.82,11739600.000
1019,6,38,8,02,04,5,4,35,0.000000,09,C,A,3,0.000,0,0.00,23.53,6.120000,1.000000,0.000000,0.000000,0.000000,0.000000,6.49,7294300.000
1020,5,43,6,02,04,4,2,35,0.000000,01,E,A,4,0.000,0,0.00,32.94,9.970000,0.000000,0.000000,0.000000,0.000000,0.000000,9.84,12846600.000
1021,5,28,8,02,04,12,4,35,7.000000,01,E,A,4,1000000.000,1,11.27,41.26,10.320000,1.300000,0.870000,3.410000,0.000000,0.000000,7.14,9077200.000
1022,6,32,8,01,04,5,3,35,9.000000,01,E,A,4,0.000,0,0.00,16.77,8.280000,0.960000,0.920000,0.000000,0.000000,0.000000,8.86,7378800.000
1023,6,32,8,01,04,5,3,35,9.000000,01,E,A,4,0.000,0,0.00,16.77,8.280000,0.960000,0.920000,0.000000,0.000000,0.000000,8.86,7378800.000
1024,3,22,15,02,04,13,12,35,17.000000,01,E,A,4,350000.000,1,2.20,36.28,8.290000,0.800000,1.880000,0.670000,0.000000,0.000000,7.28,5369440.000
1025,5,35,6,01,04,5,1,35,0.000000,01,E,A,4,0.000,0,0.00,33.78,8.990000,1.230000,0.000000,0.000000,0.000000,0.000000,9.62,17227800.000
1026,6,20,42,02,04,13,10,35,31.000000,01,E,A,3,0.000,0,0.00,13.82,2.840000,0.300000,1.430000,0.000000,0.000000,0.000000,2.27,10365000.000
1027,5,19,15,06,04,12,9,35,18.000000,01,E,A,3,0.000,0,0.00,39.65,8.530000,1.290000,2.180000,0.000000,0.000000,0.000000,4.78,9912500.000
1028,5,21,16,02,04,19,11,35,28.000000,01,E,A,4,2000000.000,1,7.54,34.47,6.490000,1.000000,2.940000,2.280000,0.000000,0.000000,3.41,16200900.000
1029,6,35,6.5,04,04,4,1,10,0.000000,01,E,Z,4,0.000,0,0.00,21.24,5.720000,0.700000,0.000000,0.000000,0.000000,0.000000,9.43,12744000.000
1030,3,8,12,02,04,12,7,35,30.000000,04,E,A,3,500000.000,1,3.50,29.08,5.320000,0.840000,2.640000,1.060000,0.000000,0.000000,4.28,5379800.000
1031,5,31,5,02,04,5,4,35,0.000000,70,E,A,3,0.000,0,0.00,26.39,7.040000,0.940000,0.000000,0.000000,0.000000,0.000000,7.52,7917000.000
1032,5,34,4,02,04,5,3,35,0.000000,01,E,A,3,0.000,0,0.00,22.16,6.040000,0.660000,0.000000,0.000000,0.000000,0.000000,4.29,8199200.000
1033,5,30,6,02,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,30.70,8.120000,1.160000,0.000000,0.000000,0.000000,0.000000,8.83,6754000.000
1034,6,21,15,02,04,13,3,35,24.000000,01,E,A,4,0.000,0,0.00,60.20,15.160000,1.710000,5.320000,0.360000,0.000000,0.000000,9.06,39732000.000
1035,5,37,6,02,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,26.36,6.970000,1.000000,0.000000,0.000000,0.000000,0.000000,7.45,5799200.000
1036,4,18,10,02,04,5,1,10,2.000000,01,C,A,4,0.000,0,0.00,70.83,20.210000,1.070000,0.380000,0.000000,0.000000,0.000000,20.31,12749400.000
1037,6,46,6,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,27.52,8.320000,0.000000,0.000000,0.000000,0.000000,0.000000,9.60,26144000.000
1038,5,34,20,01,04,5,4,35,0.000000,01,E,A,4,0.000,0,0.00,24.67,6.960000,0.500000,0.000000,0.000000,0.000000,0.000000,6.41,6167500.000
1039,5,32,7,02,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,30.67,8.530000,0.740000,0.000000,0.000000,0.000000,0.000000,8.85,8587600.000
1040,0,11,8,02,04,10,2,35,24.000000,04,E,A,3,0.000,0,0.00,32.80,6.260000,1.280000,2.380000,0.000000,13.600000,0.000000,10.90,6232000.000
1041,5,11,20,02,04,13,7,35,32.000000,01,E,A,3,0.000,0,0.00,44.26,8.130000,1.000000,4.260000,0.000000,0.000000,0.000000,5.16,7081600.000
1042,4,13,6,02,04,5,1,10,0.000000,01,E,Z,3,0.000,0,0.00,35.15,16.680000,4.600000,0.000000,0.000000,0.000000,0.000000,19.44,6327000.000
1043,4,13,6,02,04,5,1,10,0.000000,01,E,Z,3,0.000,0,0.00,35.15,16.680000,4.600000,0.000000,0.000000,0.000000,0.000000,19.44,6327000.000
1044,5,41,7,02,04,4,4,35,0.000000,01,E,A,3,0.000,0,0.00,26.77,6.670000,1.430000,0.000000,0.000000,0.000000,0.000000,9.62,8298700.000
1045,6,38,8,02,04,5,4,35,0.000000,01,E,A,3,0.000,0,0.00,33.98,8.600000,1.680000,0.000000,0.000000,0.000000,0.000000,9.01,18349200.000
1046,5,14,18,06,04,9,5,35,5.000000,01,E,A,3,1200000.000,1,5.86,26.57,17.780000,1.890000,1.030000,4.780000,0.000000,0.000000,18.08,9963750.000
1047,5,14,18,06,04,9,5,35,5.000000,01,E,A,3,1500000.000,1,9.95,41.84,17.780000,1.890000,1.030000,4.780000,0.000000,0.000000,18.08,15690000.000
1048,5,24,28,04,04,16,3,35,22.000000,01,E,A,3,0.000,0,0.00,33.01,7.290000,0.540000,2.160000,0.000000,0.000000,0.000000,2.65,8087450.000
1049,3,4,8,02,04,3,1,10,13.000000,01,E,A,3,0.000,0,0.00,88.03,22.240000,0.830000,3.570000,0.000000,0.000000,0.000000,30.02,18486300.000
1050,5,26,6,02,04,5,5,35,12.000000,01,E,A,3,0.000,0,0.00,36.21,8.720000,0.900000,1.330000,0.000000,0.000000,0.000000,9.15,8871450.000
1051,5,9,7,02,04,7,3,35,31.000000,02,E,A,4,0.000,0,0.00,25.44,4.540000,0.740000,2.410000,0.000000,0.000000,0.000000,6.42,7632000.000
1052,3,4,12,02,04,3,1,35,11.000000,01,E,A,3,0.000,0,0.00,82.22,21.080000,1.070000,2.720000,0.000000,0.000000,0.000000,38.68,15046260.000
1053,5,0,8,01,04,14,6,35,33.000000,01,E,A,3,2000000.000,2,19.76,31.99,5.770000,0.720000,3.180000,5.980000,0.000000,0.000000,7.41,6398000.000
1054,4,25,8,01,04,4,1,35,11.000000,04,E,A,4,0.000,0,0.00,75.53,20.450000,0.000000,2.400000,0.000000,0.000000,0.000000,23.87,11329500.000
1055,6,32,6,01,04,5,2,35,10.000000,01,E,A,3,0.000,0,0.00,35.37,9.000000,0.660000,1.040000,0.000000,0.000000,0.000000,9.31,13440600.000
1056,0,28,11,02,08,2,1,30,0.000000,70,C,A,4,0.000,0,0.00,40.32,9.210000,2.980000,0.000000,0.000000,0.000000,0.000000,22.81,6048000.000
1057,1,18,20,04,04,13,1,30,3.000000,01,E,D,4,0.000,0,0.00,35.17,8.160000,2.150000,0.320000,0.000000,0.000000,0.000000,11.14,11254400.000
1058,0,40,30,01,04,5,1,11,0.000000,01,E,Z,4,0.000,0,0.00,25.92,7.840000,0.000000,0.000000,0.000000,0.000000,0.000000,7.37,6480000.000
1059,5,37,6,02,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,26.36,6.970000,1.000000,0.000000,0.000000,0.000000,0.000000,7.45,5799200.000
1060,5,23,8,02,04,7,4,35,11.000000,01,E,A,4,700000.000,1,7.85,33.48,7.880000,1.160000,1.090000,2.370000,0.000000,0.000000,7.81,5691600.000
1061,0,20,16,02,04,12,5,35,23.000000,01,E,A,4,500000.000,1,4.73,34.70,7.010000,1.060000,2.430000,1.430000,0.000000,0.000000,4.83,5552000.000
1062,5,19,26,02,11,26,20,35,25.000000,01,I,A,3,1800000.000,1,13.19,41.47,8.570000,0.900000,3.080000,3.990000,0.000000,0.000000,3.09,14514500.000
1063,4,19,10,02,11,18,2,35,35.000000,01,I,A,3,1200000.000,2,21.47,54.66,10.100000,1.020000,5.940000,6.490000,0.000000,0.000000,8.28,7652400.000
1064,4,21,8,02,04,8,6,35,28.000000,01,E,A,3,0.000,0,0.00,38.67,7.410000,1.010000,3.280000,2.150000,0.000000,0.000000,7.15,5027100.000
1065,3,27,10,02,04,6,1,30,5.000000,04,E,D,3,0.000,0,0.00,56.50,27.040000,2.750000,1.490000,0.000000,0.000000,0.000000,15.48,21187500.000
1066,3,27,10,04,04,6,1,30,5.000000,04,E,D,3,0.000,0,0.00,33.30,27.040000,2.750000,1.490000,0.000000,0.000000,0.000000,15.48,12487500.000
1067,3,27,10,04,04,6,1,34,5.000000,04,E,B,4,0.000,0,0.00,13.61,27.040000,2.750000,1.490000,0.000000,0.000000,0.000000,15.48,5103750.000
1068,6,34,25,06,04,12,7,35,30.000000,04,E,A,4,0.000,0,0.00,28.98,6.140000,0.000000,2.630000,0.000000,0.000000,0.000000,2.29,13330800.000
1069,5,31,7,01,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,35.92,9.540000,1.330000,0.000000,0.000000,0.000000,0.000000,10.27,11135200.000
1070,5,37,6,04,04,5,3,35,0.000000,01,E,A,3,0.000,0,0.00,27.31,7.270000,1.000000,0.000000,0.000000,0.000000,0.000000,10.62,6417850.000
1071,0,23,15,04,04,8,1,30,24.000000,01,E,D,3,700000.000,1,6.02,80.54,22.460000,2.130000,7.900000,1.820000,0.000000,0.000000,20.05,10953440.000
1072,5,2,12,02,04,15,14,35,30.000000,01,E,A,3,1000000.000,1,8.77,66.33,12.580000,1.550000,5.930000,2.650000,0.000000,0.000000,14.83,13266000.000
1073,6,41,8,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,28.50,8.620000,0.000000,0.000000,0.000000,0.000000,0.000000,9.30,17670000.000
1074,6,21,8,05,04,6,1,34,29.000000,01,E,B,4,1400000.000,1,13.07,68.36,4.540000,10.090000,6.040000,3.950000,0.000000,0.000000,17.93,20145692.000
1075,4,12,10,02,04,5,1,10,0.000000,01,E,A,4,0.000,0,0.00,70.17,17.070000,4.150000,0.000000,0.000000,0.000000,0.000000,19.65,10525500.000
1076,6,5,8,06,04,11,5,35,23.000000,01,E,A,3,2500000.000,1,8.26,29.96,5.940000,1.040000,2.080000,2.500000,0.000000,0.000000,6.32,18874800.000
1077,4,35,30,02,04,7,4,35,10.000000,01,E,A,3,0.000,0,0.00,34.40,8.510000,0.910000,0.990000,0.000000,0.000000,0.000000,6.83,5160000.000
1078,5,22,10,02,04,10,6,35,22.000000,01,E,A,4,1400000.000,1,3.85,34.71,7.020000,1.160000,2.320000,1.160000,0.000000,0.000000,6.35,10760100.000
1079,5,27,10,02,04,4,1,35,0.000000,70,E,A,4,0.000,0,0.00,50.81,14.070000,1.300000,0.000000,5.520000,0.000000,0.000000,26.72,8637700.000
1080,3,32,6,06,04,7,4,35,21.000000,01,E,A,3,0.000,0,0.00,35.08,7.310000,1.050000,2.250000,0.000000,0.000000,0.000000,6.85,5612800.000
1081,6,34,30,01,04,7,5,35,14.000000,70,E,A,3,0.000,0,0.00,33.98,7.110000,1.680000,1.490000,0.000000,0.000000,0.000000,5.37,20388000.000
1082,5,25,6,01,04,6,1,35,15.000000,01,E,A,3,0.000,0,0.00,18.19,3.720000,0.970000,0.810000,0.000000,0.000000,0.000000,2.90,7821700.000
1083,0,15,10,02,04,13,5,10,32.000000,01,E,Z,4,1200000.000,1,6.43,51.53,9.500000,1.160000,4.930000,1.950000,0.000000,0.000000,8.79,8244800.000
1084,5,24,6,01,04,12,6,35,8.000000,01,E,A,4,0.000,0,0.00,29.11,10.310000,1.150000,0.960000,0.000000,0.000000,0.000000,4.61,9315200.000
1085,5,26,7,02,04,6,5,35,18.000000,04,C,A,4,0.000,0,0.00,44.57,9.740000,1.250000,2.490000,0.000000,0.000000,0.000000,10.61,13371000.000
1086,5,24,6,01,04,12,9,35,10.000000,70,E,A,4,0.000,0,0.00,43.09,10.650000,1.420000,1.410000,3.110000,0.000000,0.000000,10.53,13357900.000
1087,5,40,6,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,24.82,7.510000,0.000000,0.000000,0.000000,0.000000,0.000000,10.41,12161800.000
1088,5,23,15,02,04,9,3,33,12.000000,01,E,C,3,1200000.000,1,10.80,30.39,7.180000,0.870000,1.140000,3.270000,0.000000,0.000000,5.27,8357250.000
1089,6,20,15,02,04,13,6,35,20.000000,01,E,A,3,2500000.000,1,13.24,32.75,13.500000,2.280000,4.040000,8.020000,0.000000,0.000000,15.88,20632500.000
1090,6,20,15,02,04,13,6,35,20.000000,01,E,A,3,2500000.000,1,13.24,32.75,13.500000,2.280000,4.040000,8.020000,0.000000,0.000000,15.88,20632500.000
1091,0,0,8,01,04,4,1,11,0.000000,01,E,Z,3,0.000,0,0.00,136.02,40.140000,1.010000,0.000000,0.000000,0.000000,0.000000,78.15,8161200.000
1092,3,25,8,02,04,15,6,35,18.000000,01,E,A,3,1100000.000,1,5.99,39.01,8.890000,0.810000,2.100000,1.810000,0.000000,0.000000,3.76,7411900.000
1093,6,24,10,02,04,7,3,35,16.000000,01,E,A,4,0.000,0,0.00,33.17,7.240000,1.180000,1.610000,0.000000,0.000000,0.000000,10.25,16585000.000
1094,5,6,10,02,04,15,1,10,29.000000,04,C,A,3,2400000.000,2,21.44,54.89,10.640000,1.160000,4.800000,6.480000,0.000000,0.000000,10.03,18232399.000
1095,6,23,6,02,04,5,4,35,43.000000,01,E,A,4,0.000,0,0.00,27.49,3.820000,0.930000,3.560000,0.000000,0.000000,0.000000,6.96,10446200.000
1096,5,5,8,02,04,14,10,10,29.000000,01,E,Z,4,3400000.000,2,16.32,40.79,7.470000,1.340000,3.530000,4.940000,0.000000,0.000000,7.46,15092300.000
1097,5,22,9,04,04,14,14,35,8.000000,09,C,A,4,0.000,0,0.00,32.02,7.950000,1.010000,0.730000,0.000000,0.000000,0.000000,6.06,8325200.000
1098,5,18,8,02,04,12,3,35,18.000000,05,E,A,4,1700000.000,1,16.04,27.15,5.410000,1.350000,1.450000,4.850000,0.000000,0.000000,6.06,8823750.000
1099,5,29,12,01,04,5,1,30,9.000000,01,E,D,4,0.000,0,0.00,34.29,8.990000,0.470000,0.910000,0.000000,0.000000,0.000000,8.97,19888200.000
1100,6,34,32,02,04,7,3,35,14.000000,09,C,A,3,0.000,0,0.00,45.96,10.340000,1.550000,2.010000,0.000000,0.000000,0.000000,8.33,13328400.000
1101,5,7,12,02,04,7,7,35,26.000000,01,E,A,4,1400000.000,2,9.76,27.02,5.390000,0.630000,2.160000,2.960000,0.000000,0.000000,9.27,5674200.000
1102,6,52,14,05,08,4,3,35,0.000000,01,D,A,4,0.000,0,0.00,31.36,9.490000,0.000000,0.000000,0.000000,0.000000,0.000000,10.89,23833600.000
1103,6,42,4,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,27.25,8.240000,0.000000,0.000000,0.000000,0.000000,0.000000,10.22,14170000.000
1104,3,12,25,02,04,15,11,35,26.000000,01,E,A,3,700000.000,0,0.00,27.53,5.410000,0.750000,2.170000,1.100000,0.000000,0.000000,2.86,5781300.000
1105,5,21,9,02,04,23,12,35,15.000000,01,E,A,3,1000000.000,1,12.64,44.99,10.490000,1.140000,1.980000,3.820000,0.000000,0.000000,8.32,7423350.000
1106,4,22,6,02,04,5,1,10,0.000000,01,E,A,4,0.000,0,0.00,63.40,17.220000,1.960000,0.000000,0.000000,0.000000,0.000000,22.60,8242000.000
1107,5,20,11,02,04,11,7,35,23.000000,09,C,A,3,0.000,0,0.00,31.11,6.310000,0.960000,2.130000,0.000000,0.000000,0.000000,5.37,10266300.000
1108,5,35,8,02,04,7,4,35,9.000000,01,E,A,3,0.000,0,0.00,30.84,6.840000,1.630000,0.860000,0.000000,0.000000,0.000000,4.91,10485600.000
1109,6,27,8,02,04,6,4,35,7.000000,01,E,A,4,0.000,0,0.00,47.13,15.200000,1.580000,1.190000,0.000000,0.000000,0.000000,18.66,21679800.000
1110,0,22,8,02,04,16,10,10,24.000000,01,E,Z,3,0.000,0,0.00,40.92,8.460000,0.940000,2.980000,0.000000,0.000000,0.000000,7.71,6138000.000
1111,0,27,20,02,04,15,11,35,30.000000,09,E,A,4,0.000,0,0.00,51.69,9.800000,1.080000,4.760000,0.000000,0.000000,0.000000,4.04,5169000.000
1112,5,19,6,02,04,6,5,35,24.000000,01,E,A,3,1200000.000,1,13.57,36.78,7.730000,0.680000,2.710000,4.100000,0.000000,0.000000,9.34,8091600.000
1113,6,52,30,02,04,5,2,10,0.000000,01,E,Z,4,0.000,0,0.00,32.10,9.710000,0.000000,0.000000,0.000000,0.000000,0.000000,12.93,24075000.000
1114,4,14,20,02,04,14,7,35,32.000000,01,E,A,4,0.000,0,0.00,41.75,7.500000,1.050000,4.080000,0.000000,0.000000,0.000000,7.37,5427500.000
1115,3,5,10,01,04,4,1,35,0.000000,01,E,A,3,0.000,0,0.00,133.81,36.480000,3.990000,0.000000,0.000000,0.000000,0.000000,90.00,6422880.000
1116,6,35,15,02,04,7,3,35,12.000000,01,E,A,3,0.000,0,0.00,48.45,10.840000,2.050000,1.770000,0.000000,0.000000,0.000000,10.17,24709500.000
1117,5,18,12,02,04,9,8,35,24.000000,01,E,A,3,1500000.000,1,8.53,37.00,7.730000,0.830000,2.630000,2.580000,0.000000,0.000000,7.47,11840000.000
1118,6,33,8,04,04,19,6,35,21.000000,01,E,A,4,0.000,0,0.00,29.09,6.750000,0.570000,1.940000,0.000000,0.000000,0.000000,5.86,18908500.000
1119,6,27,12,02,04,5,1,35,9.000000,01,E,A,4,0.000,0,0.00,45.02,11.480000,0.880000,1.260000,0.000000,0.000000,0.000000,11.99,18881388.000
1120,4,26,12,03,04,12,6,35,19.000000,04,E,A,4,0.000,0,0.00,43.16,9.440000,1.140000,2.480000,0.000000,0.000000,0.000000,6.55,5610800.000
