Id,City,UseYear,RoadWide,RegisterReason,MaterialCode,BuildTotalLevel,BuildLevel,PurposeCode,buildRate,UsedState,JcicBuildMaterialCode,JcicBuildPurposeCode,OtherBuildPurpose,StallPrice,StallNum,StallAreaSize,TotalAreaSize,RegisterPurpose1,RegisterPurpose2,RegisterPurpose3,RegisterPurpose4,RegisterPurpose5,RegisterPurpose6,landSize,IdenPrice
356,10,36,8,01,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,31.69,8.300000,1.280000,0.000000,0.000000,0.000000,0.000000,9.27,435000.000
357,3,19,8,02,04,4,1,30,1.000000,01,E,D,3,0.000,0,0.00,74.59,20.360000,1.980000,0.220000,0.000000,0.000000,0.000000,33.11,34000.000
358,3,24,10,02,04,17,12,35,19.000000,01,E,A,3,1000000.000,1,6.19,53.15,11.290000,1.740000,3.050000,1.870000,0.000000,0.000000,5.57,176000.000
359,9,38,8,06,04,4,2,35,0.000000,01,E,A,4,0.000,0,0.00,21.13,6.390000,0.000000,0.000000,0.000000,0.000000,0.000000,12.25,140000.000
360,9,32,8,02,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,28.49,7.940000,0.680000,0.000000,0.000000,0.000000,0.000000,8.45,310000.000
361,9,23,30,02,04,13,13,33,25.000000,04,E,A,3,3200000.000,2,19.75,30.13,5.900000,0.960000,2.260000,5.970000,0.000000,0.000000,3.80,355000.000
362,4,47,12,02,04,5,1,10,0.000000,04,E,Z,3,0.000,0,0.00,120.16,34.480000,1.870000,0.000000,0.000000,0.000000,0.000000,27.23,30000.000
363,9,29,15,01,04,7,3,35,15.000000,01,E,A,3,0.000,0,0.00,45.68,10.180000,1.530000,2.110000,0.000000,0.000000,0.000000,8.50,200000.000
364,9,21,9,02,04,7,1,34,10.000000,09,C,B,3,1700000.000,1,11.96,33.48,8.110000,0.990000,1.020000,3.620000,0.000000,0.000000,6.67,620000.000
365,9,38,24,02,04,5,4,35,0.000000,70,C,A,,0.000,0,0.00,27.42,8.290000,0.000000,0.000000,0.000000,0.000000,0.000000,7.14,320000.000
366,9,15,7,02,04,13,8,35,27.000000,09,C,A,3,1400000.000,1,11.66,31.81,6.310000,0.750000,2.560000,3.530000,0.000000,0.000000,3.65,330000.000
367,3,12,12,02,04,3,1,35,10.000000,01,E,A,3,0.000,0,0.00,60.34,14.040000,2.370000,1.850000,0.000000,0.000000,0.000000,20.21,39000.000
368,1,25,40,04,04,24,3,35,9.000000,01,E,A,3,400000.000,1,3.58,40.44,9.730000,1.380000,1.130000,1.080000,0.000000,0.000000,3.35,90000.000
369,1,18,12,02,04,10,10,35,22.000000,01,E,A,3,800000.000,1,5.09,35.65,7.420000,1.000000,2.360000,1.540000,0.000000,0.000000,7.21,135000.000
370,9,38,4,02,04,5,2,35,0.000000,04,E,A,4,0.000,0,0.00,30.02,9.080000,0.000000,0.000000,0.000000,0.000000,0.000000,8.92,305000.000
371,9,38,6,05,04,5,5,35,0.000000,01,E,A,4,0.000,0,0.00,23.43,7.090000,0.000000,0.000000,0.000000,0.000000,0.000000,12.39,175000.000
372,9,34,8,02,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,31.19,8.120000,1.320000,0.000000,0.000000,0.000000,0.000000,9.54,330000.000
373,3,24,24,02,04,14,9,35,22.000000,70,C,A,,0.000,0,0.00,40.14,8.450000,1.050000,2.640000,0.000000,0.000000,0.000000,5.31,130000.000
374,1,10,6,02,04,4,1,35,0.000000,01,E,A,3,0.000,0,0.00,46.99,12.610000,1.610000,0.000000,0.000000,0.000000,0.000000,21.49,50000.000
375,1,20,8,02,04,5,1,35,0.000000,01,E,A,4,0.000,0,0.00,68.73,18.160000,2.630000,0.000000,0.000000,0.000000,0.000000,26.04,36000.000
376,1,39,12,02,04,4,1,30,0.000000,01,E,D,4,0.000,0,0.00,41.46,12.540000,0.000000,0.000000,0.000000,0.000000,0.000000,17.62,150000.000
377,9,13,18,04,04,15,14,35,21.000000,01,E,A,4,0.000,0,0.00,16.27,10.260000,1.350000,3.120000,6.300000,0.000000,0.000000,6.78,250000.000
378,9,13,18,04,04,15,14,35,21.000000,01,E,A,4,0.000,0,0.00,16.27,10.260000,1.350000,3.120000,6.300000,0.000000,0.000000,6.78,250000.000
379,9,13,18,02,04,15,14,35,21.000000,01,E,A,4,2600000.000,2,20.74,16.27,10.260000,1.350000,3.120000,6.300000,0.000000,0.000000,6.78,250000.000
380,9,49,6,02,08,2,1,35,0.000000,01,D,A,4,0.000,0,0.00,17.76,5.370000,0.000000,0.000000,0.000000,0.000000,0.000000,12.10,600000.000
381,1,12,6,02,04,5,1,10,0.000000,01,E,Z,4,0.000,0,0.00,66.30,16.040000,4.020000,0.000000,0.000000,0.000000,0.000000,23.81,45000.000
382,4,22,24,02,04,3,1,10,24.000000,04,E,Z,3,0.000,0,0.00,87.72,17.560000,2.580000,6.400000,0.000000,0.000000,0.000000,24.95,240000.000
383,3,0,22,01,04,3,1,35,0.000000,01,E,A,3,0.000,0,0.00,51.48,14.160000,1.420000,0.000000,0.000000,0.000000,0.000000,22.72,51000.000
384,9,36,10,02,04,4,3,33,0.000000,01,E,C,4,0.000,0,0.00,22.69,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.89,270000.000
385,9,36,7,02,04,4,3,33,0.000000,01,E,C,4,0.000,0,0.00,26.92,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.89,270000.000
386,3,22,8,02,04,12,7,10,26.000000,01,E,A,3,0.000,0,0.00,45.68,8.580000,1.690000,3.580000,1.370000,0.000000,0.000000,7.08,110000.000
387,9,32,4,02,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,31.11,8.330000,1.080000,0.000000,0.000000,0.000000,0.000000,9.20,265000.000
388,9,35,7,02,04,5,3,35,0.000000,09,C,A,3,0.000,0,0.00,26.99,6.830000,1.330000,0.000000,0.000000,0.000000,0.000000,8.35,120000.000
389,4,25,16,04,11,22,5,10,22.000000,04,I,Z,3,0.000,0,0.00,57.88,14.590000,2.290000,4.840000,0.000000,0.000000,0.000000,4.87,150000.000
390,9,23,8,02,04,12,4,35,18.000000,01,E,A,3,0.000,0,0.00,24.92,5.300000,0.880000,1.350000,0.000000,0.000000,0.000000,4.09,160000.000
391,1,22,12,02,04,8,5,35,11.000000,01,E,A,4,1500000.000,3,9.67,30.62,6.930000,1.280000,1.050000,2.930000,0.000000,0.000000,5.83,135000.000
392,1,26,16,02,04,4,1,30,0.000000,01,E,D,4,0.000,0,0.00,78.45,20.830000,2.900000,0.000000,0.000000,0.000000,0.000000,26.10,30000.000
393,4,13,12,02,04,5,1,10,0.000000,01,E,Z,3,0.000,0,0.00,75.09,20.210000,2.500000,0.000000,0.000000,0.000000,0.000000,28.41,160000.000
394,3,24,18,02,04,9,7,35,15.000000,01,E,A,3,0.000,0,0.00,32.75,8.030000,0.430000,1.460000,0.000000,0.000000,0.000000,3.72,120000.000
395,1,14,20,02,04,14,1,34,20.000000,04,C,B,3,1400000.000,1,10.60,40.24,8.280000,1.440000,2.460000,3.210000,0.000000,0.000000,6.58,270000.000
396,1,30,8,02,04,17,12,11,21.000000,01,E,Z,4,0.000,0,0.00,34.61,7.340000,0.960000,2.170000,0.000000,0.000000,0.000000,3.29,125000.000
397,9,15,7,02,04,13,7,35,28.000000,01,E,A,3,1400000.000,1,5.72,32.73,6.550000,0.610000,2.740000,1.730000,0.000000,0.000000,2.86,280000.000
398,1,37,10,02,04,5,1,11,0.000000,04,E,Z,3,0.000,0,0.00,31.30,8.740000,0.730000,0.000000,0.000000,0.000000,0.000000,7.26,100000.000
399,9,22,7,02,04,3,1,10,0.000000,04,E,Z,4,0.000,0,0.00,161.52,39.680000,9.180000,0.000000,0.000000,0.000000,0.000000,70.92,23000.000
400,3,0,18,01,04,3,1,35,0.000000,01,E,A,3,0.000,0,0.00,62.74,17.820000,1.160000,0.000000,0.000000,0.000000,0.000000,34.48,51000.000
401,1,23,6,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,209.13,61.870000,1.390000,0.000000,0.000000,0.000000,0.000000,66.58,26000.000
402,1,3,10,02,04,12,2,10,34.000000,01,E,Z,4,400000.000,1,2.12,38.47,7.000000,0.720000,3.910000,0.640000,0.000000,0.000000,9.40,140000.000
403,10,13,6,02,04,7,2,35,34.000000,01,E,A,4,3200000.000,2,8.40,47.57,17.460000,2.070000,9.880000,3.810000,0.000000,0.000000,26.32,720000.000
404,10,13,6,02,04,7,1,35,34.000000,01,E,A,4,1600000.000,1,4.20,49.66,17.460000,2.070000,9.880000,3.810000,0.000000,0.000000,26.32,940000.000
405,9,26,7,02,04,7,2,35,10.000000,01,E,A,3,700000.000,1,5.05,30.19,7.190000,1.060000,0.890000,1.530000,0.000000,0.000000,5.58,200000.000
406,1,34,5,02,04,5,5,11,16.000000,01,E,Z,3,0.000,0,0.00,27.84,6.340000,0.750000,1.330000,0.000000,0.000000,0.000000,8.12,95000.000
407,1,21,10,02,04,14,6,24,21.000000,01,E,Z,3,500000.000,1,3.13,20.26,4.450000,0.410000,1.260000,0.950000,0.000000,0.000000,2.59,125000.000
408,9,34,4,02,04,5,1,35,0.000000,01,E,A,4,0.000,0,0.00,23.29,6.790000,0.250000,0.000000,0.000000,0.000000,0.000000,6.78,440000.000
409,9,25,20,02,04,14,1,35,17.000000,01,E,A,4,1600000.000,1,7.28,46.93,10.860000,0.920000,2.420000,2.200000,0.000000,0.000000,6.37,320000.000
410,10,37,6,02,04,5,3,35,6.000000,01,E,A,3,0.000,0,0.00,29.54,7.230000,1.200000,0.510000,0.000000,0.000000,0.000000,9.80,320000.000
411,9,44,5,02,08,3,2,35,0.000000,01,D,A,4,0.000,0,0.00,19.84,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.14,320000.000
412,9,33,16,03,04,5,4,35,8.000000,01,E,A,3,0.000,0,0.00,23.57,5.860000,0.720000,0.540000,0.000000,0.000000,0.000000,6.06,310000.000
413,9,32,6,02,04,5,4,35,0.000000,01,E,A,3,0.000,0,0.00,25.07,6.930000,0.650000,0.000000,0.000000,0.000000,0.000000,6.82,240000.000
414,10,34,25,06,04,12,7,35,28.000000,04,E,A,3,0.000,0,0.00,24.66,4.850000,0.540000,2.070000,0.000000,0.000000,0.000000,1.95,460000.000
415,3,24,6,02,04,4,1,10,0.000000,02,E,A,3,0.000,0,0.00,49.51,13.300000,1.680000,0.000000,0.000000,0.000000,0.000000,33.06,82000.000
416,10,35,24,06,04,7,7,35,8.000000,70,C,A,,0.000,0,0.00,38.04,7.440000,3.090000,0.970000,0.000000,0.000000,0.000000,7.70,484000.000
417,9,40,6,02,04,4,4,35,0.000000,01,E,A,4,0.000,0,0.00,23.90,7.230000,0.000000,0.000000,0.000000,0.000000,0.000000,7.26,270000.000
418,1,23,15,02,04,12,2,35,23.000000,01,E,A,3,0.000,0,0.00,36.56,7.260000,1.290000,2.500000,0.000000,0.000000,0.000000,5.88,107000.000
419,3,15,14,02,04,3,1,35,0.000000,01,E,A,4,0.000,0,0.00,64.10,16.470000,2.920000,0.000000,0.000000,0.000000,0.000000,29.34,36000.000
420,9,22,25,03,04,22,20,35,19.000000,01,E,A,3,0.000,0,0.00,31.14,6.570000,1.060000,1.790000,0.000000,0.000000,0.000000,2.40,290000.000
421,4,21,10,02,11,18,4,35,19.000000,01,I,A,3,1000000.000,1,10.73,42.95,9.820000,1.060000,2.600000,3.250000,0.000000,0.000000,6.19,140000.000
422,1,12,5,02,04,5,1,11,0.000000,01,E,Z,4,0.000,0,0.00,65.28,15.780000,3.960000,0.000000,0.000000,0.000000,0.000000,23.35,45000.000
423,3,19,8,02,04,12,1,24,94.000000,01,E,A,3,0.000,0,0.00,39.81,7.860000,1.180000,131.270000,0.000000,0.000000,0.000000,3.99,140000.000
424,4,39,6,02,04,4,2,35,0.000000,01,E,A,4,0.000,0,0.00,29.97,9.060000,0.000000,0.000000,0.000000,0.000000,0.000000,11.72,140000.000
425,9,28,16,02,04,5,1,30,2.000000,01,E,D,3,0.000,0,0.00,121.27,31.720000,4.360000,0.600000,0.000000,0.000000,0.000000,25.41,20000.000
426,4,28,12,02,04,7,6,35,19.000000,01,E,A,3,700000.000,1,8.64,38.98,8.590000,1.000000,2.210000,2.610000,0.000000,0.000000,9.08,130000.000
427,10,45,6,02,04,4,3,35,0.000000,01,E,A,4,0.000,0,0.00,31.58,9.550000,0.000000,0.000000,0.000000,0.000000,0.000000,10.81,460000.000
428,1,24,8,02,04,15,13,35,16.000000,04,E,A,4,600000.000,1,5.03,38.88,7.750000,2.090000,1.920000,1.520000,0.000000,0.000000,5.28,90000.000
429,9,25,12,02,04,16,10,35,3.000000,01,E,A,3,0.000,0,0.00,50.62,17.350000,1.630000,0.660000,0.000000,0.000000,0.000000,9.47,310000.000
430,3,25,8,02,04,7,5,35,17.000000,01,E,A,3,0.000,0,0.00,33.83,7.470000,0.980000,1.780000,0.000000,0.000000,0.000000,6.65,140000.000
431,4,20,8,02,04,7,5,35,33.000000,70,E,A,1,0.000,0,0.00,39.27,7.210000,0.780000,3.890000,0.000000,0.000000,0.000000,7.30,150000.000
432,10,10,12,02,04,5,5,35,40.000000,02,E,A,4,0.000,0,0.00,56.04,10.440000,1.430000,7.810000,0.000000,0.000000,0.000000,28.85,340000.000
433,4,19,24,02,04,19,6,35,23.000000,01,E,A,3,0.000,0,0.00,31.46,6.330000,1.000000,2.200000,0.000000,0.000000,0.000000,2.53,130000.000
434,1,25,10,02,04,8,3,35,20.000000,01,E,A,3,0.000,0,0.00,31.63,5.830000,1.810000,1.930000,0.000000,0.000000,0.000000,4.84,110000.000
435,3,22,8,02,04,11,3,35,28.000000,01,E,A,4,0.000,0,0.00,35.21,6.850000,0.970000,3.110000,0.000000,0.000000,0.000000,5.03,145000.000
436,9,35,10,01,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,23.76,5.790000,1.390000,0.000000,0.000000,0.000000,0.000000,5.63,340000.000
437,9,25,28,01,04,12,4,30,16.000000,01,E,D,3,1400000.000,1,9.29,47.30,9.820000,2.260000,2.230000,2.810000,0.000000,0.000000,3.70,360000.000
438,4,23,8,02,04,6,4,35,69.000000,01,E,A,3,0.000,0,0.00,34.82,7.250000,0.740000,17.770000,0.000000,0.000000,0.000000,7.64,150000.000
439,3,23,12,02,04,8,1,30,15.000000,02,E,D,4,0.000,0,0.00,29.99,6.680000,1.050000,1.340000,0.000000,0.000000,0.000000,5.60,100000.000
440,3,10,8,02,04,3,1,29,0.000000,01,E,E,4,0.000,0,0.00,101.37,29.330000,1.330000,0.000000,0.000000,0.000000,0.000000,79.44,41000.000
441,1,17,12,02,04,4,1,10,0.000000,01,E,Z,3,0.000,0,0.00,56.08,14.060000,2.910000,0.000000,0.000000,0.000000,0.000000,20.18,42000.000
442,1,26,6,02,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,56.59,14.760000,2.360000,0.000000,0.000000,0.000000,0.000000,26.89,95000.000
443,9,10,20,02,04,15,14,35,32.000000,04,E,A,4,1200000.000,1,4.11,51.02,8.810000,1.690000,4.940000,1.240000,0.000000,0.000000,6.88,240000.000
444,1,24,6,06,04,12,1,35,10.000000,01,E,A,4,0.000,0,0.00,31.62,7.230000,1.400000,0.930000,0.000000,0.000000,0.000000,4.09,130000.000
445,10,38,6,01,04,5,1,35,0.000000,01,E,A,4,0.000,0,0.00,31.27,8.790000,0.670000,0.000000,0.000000,0.000000,0.000000,9.04,540000.000
446,3,23,30,02,04,20,15,10,26.000000,01,E,A,3,0.000,0,0.00,25.36,4.860000,0.820000,2.000000,0.000000,0.000000,0.000000,1.82,169000.000
447,1,24,7,06,04,4,1,35,0.000000,01,E,A,4,0.000,0,0.00,67.58,17.320000,3.130000,0.000000,0.000000,0.000000,0.000000,50.11,30000.000
448,4,23,8,02,04,4,1,10,8.000000,01,E,Z,3,0.000,0,0.00,76.27,19.530000,1.770000,1.770000,0.000000,0.000000,0.000000,23.38,150000.000
449,4,11,12,04,04,5,1,10,0.000000,01,C,Z,3,0.000,0,0.00,75.24,20.180000,2.580000,0.000000,0.000000,0.000000,0.000000,39.80,140000.000
450,10,33,15,02,04,5,2,35,10.000000,01,E,A,3,0.000,0,0.00,38.99,9.580000,1.060000,1.150000,0.000000,0.000000,0.000000,10.15,480000.000
451,1,37,10,02,04,5,3,11,0.000000,01,E,Z,4,0.000,0,0.00,20.73,6.270000,0.000000,0.000000,0.000000,0.000000,0.000000,6.68,100000.000
452,3,20,30,02,04,20,6,35,28.000000,04,E,A,3,300000.000,1,2.86,12.65,4.820000,0.680000,2.140000,1.740000,0.000000,0.000000,2.60,170000.000
453,3,20,30,02,04,20,6,35,28.000000,04,E,A,3,300000.000,1,2.86,12.65,4.820000,0.680000,2.140000,1.740000,0.000000,0.000000,2.60,170000.000
454,4,14,6,02,04,3,1,10,0.000000,01,E,A,3,0.000,0,0.00,68.21,17.860000,2.770000,0.000000,0.000000,0.000000,0.000000,52.14,180000.000
455,4,26,16,02,04,7,1,30,8.000000,09,E,D,4,0.000,0,0.00,69.89,37.890000,0.760000,3.190000,0.000000,0.000000,0.000000,29.58,110000.000
456,4,26,16,01,04,7,1,30,8.000000,04,E,D,3,0.000,0,0.00,68.44,37.890000,0.760000,3.190000,0.000000,0.000000,0.000000,29.58,110000.000
457,9,40,6,01,04,4,1,35,0.000000,04,E,A,4,0.000,0,0.00,25.69,7.770000,0.000000,0.000000,0.000000,0.000000,0.000000,9.30,1100000.000
458,9,7,8,02,04,4,1,10,1.000000,01,E,Z,3,0.000,0,0.00,73.50,20.620000,1.320000,0.290000,0.000000,0.000000,0.000000,32.46,230000.000
459,3,34,6,02,04,5,1,35,0.000000,01,E,A,4,0.000,0,0.00,21.16,5.920000,0.480000,0.000000,0.000000,0.000000,0.000000,8.81,170000.000
460,4,14,8,06,04,4,1,10,0.000000,01,E,Z,3,0.000,0,0.00,59.85,16.870000,1.230000,0.000000,0.000000,0.000000,0.000000,22.67,120000.000
461,10,38,10,02,04,5,5,35,0.000000,01,E,A,3,0.000,0,0.00,25.06,6.600000,0.980000,0.000000,0.000000,0.000000,0.000000,7.01,340000.000
462,1,21,8,02,04,26,16,35,22.000000,01,E,A,3,700000.000,1,14.35,43.50,9.230000,1.080000,2.840000,4.340000,0.000000,0.000000,3.11,110000.000
463,1,21,16,02,04,14,5,35,22.000000,01,E,A,3,800000.000,1,4.80,34.78,7.210000,1.000000,2.300000,1.450000,0.000000,0.000000,5.02,125000.000
464,9,42,14,02,04,4,3,35,0.000000,01,E,A,4,0.000,0,0.00,24.20,7.320000,0.000000,0.000000,0.000000,0.000000,0.000000,6.88,290000.000
465,1,16,10,02,04,4,1,35,0.000000,01,E,A,3,0.000,0,0.00,51.19,14.770000,0.710000,0.000000,0.000000,0.000000,0.000000,25.75,40000.000
466,1,13,12,02,04,13,12,35,27.000000,01,E,A,4,1000000.000,1,6.75,37.55,6.910000,1.340000,3.110000,2.040000,0.000000,0.000000,7.80,125000.000
467,4,17,20,02,04,22,9,35,22.000000,04,E,A,3,0.000,0,0.00,26.01,5.340000,0.760000,1.770000,0.000000,0.000000,0.000000,2.42,220000.000
468,9,23,10,02,04,13,5,35,43.000000,01,E,A,3,0.000,0,0.00,30.84,6.610000,0.850000,5.670000,0.000000,0.000000,0.000000,5.98,280000.000
469,3,25,30,02,04,13,4,35,21.000000,01,E,A,3,500000.000,1,3.97,33.32,7.320000,1.320000,2.280000,1.200000,0.000000,0.000000,3.84,145000.000
470,3,7,10,02,04,4,1,10,0.000000,02,E,A,3,0.000,0,0.00,71.46,19.490000,2.130000,0.000000,0.000000,0.000000,0.000000,28.44,46000.000
471,1,20,15,02,04,13,6,35,23.000000,01,E,A,4,800000.000,1,7.58,37.12,7.410000,1.210000,2.620000,2.290000,0.000000,0.000000,4.48,123000.000
472,10,40,22,03,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,15.82,8.600000,0.980000,0.000000,0.000000,0.000000,0.000000,8.66,540000.000
473,10,40,22,03,04,5,2,35,0.000000,01,E,A,3,0.000,0,0.00,15.82,8.600000,0.980000,0.000000,0.000000,0.000000,0.000000,8.66,540000.000
474,9,32,6,02,04,5,1,35,6.000000,01,E,A,4,0.000,0,0.00,29.45,7.290000,1.120000,0.490000,0.000000,0.000000,0.000000,8.15,390000.000
475,1,33,10,02,04,5,5,11,0.000000,01,E,Z,3,0.000,0,0.00,26.39,7.360000,0.630000,0.000000,0.000000,0.000000,0.000000,7.55,78000.000
476,9,25,14,02,04,13,12,35,9.000000,01,E,A,3,0.000,0,0.00,34.04,8.930000,0.770000,0.930000,0.000000,0.000000,0.000000,4.97,295000.000
477,10,34,5,02,04,5,4,35,5.000000,01,E,A,3,0.000,0,0.00,28.01,6.720000,1.370000,0.390000,0.000000,0.000000,0.000000,7.59,390000.000
478,3,9,40,02,04,18,10,35,30.000000,04,E,A,4,1500000.000,1,10.86,32.10,5.750000,1.020000,2.940000,3.290000,0.000000,0.000000,3.19,305000.000
479,9,5,6,02,04,15,9,35,31.000000,01,E,A,4,1800000.000,1,5.60,42.60,7.900000,0.930000,4.050000,1.690000,0.000000,0.000000,5.86,340000.000
480,3,13,10,02,04,4,1,35,0.000000,01,E,A,3,0.000,0,0.00,55.44,15.290000,1.480000,0.000000,0.000000,0.000000,0.000000,24.33,40000.000
481,9,35,11,02,04,5,4,35,0.000000,01,E,A,3,0.000,0,0.00,29.59,7.820000,1.140000,0.000000,0.000000,0.000000,0.000000,8.45,330000.000
482,3,18,8,02,04,5,1,35,1.000000,04,E,A,3,0.000,0,0.00,32.32,18.260000,1.460000,0.200000,0.000000,0.000000,0.000000,30.72,200000.000
483,3,18,8,02,04,5,1,35,1.000000,04,E,A,3,0.000,0,0.00,32.32,18.260000,1.460000,0.200000,0.000000,0.000000,0.000000,30.72,200000.000
484,9,5,8,02,04,14,10,10,29.000000,01,E,Z,4,3400000.000,2,16.32,40.79,7.470000,1.340000,3.530000,4.940000,0.000000,0.000000,7.46,370000.000
485,1,8,6,02,04,4,1,10,0.000000,01,E,Z,4,0.000,0,0.00,72.99,20.970000,1.110000,0.000000,0.000000,0.000000,0.000000,28.93,50000.000
486,3,0,8,02,04,4,1,30,0.000000,01,E,D,3,0.000,0,0.00,57.89,15.130000,2.380000,0.000000,0.000000,0.000000,0.000000,22.80,53000.000
487,10,34,8,02,04,5,3,35,2.000000,01,E,A,3,0.000,0,0.00,40.48,11.200000,0.850000,0.190000,0.000000,0.000000,0.000000,12.12,450000.000
488,1,23,6,02,04,6,2,35,35.000000,01,E,A,4,0.000,0,0.00,47.87,8.130000,1.330000,5.020000,0.000000,0.000000,0.000000,9.53,82000.000
489,9,36,6,02,04,5,5,35,0.000000,01,E,A,4,0.000,0,0.00,25.54,7.720000,0.000000,0.000000,0.000000,0.000000,0.000000,8.33,245000.000
490,3,38,6,02,12,5,2,35,0.000000,01,D,A,4,0.000,0,0.00,21.87,6.620000,0.000000,0.000000,0.000000,0.000000,0.000000,8.08,135000.000
491,4,15,24,02,04,5,1,10,6.000000,01,E,Z,3,1000000.000,1,11.40,57.81,15.670000,0.770000,1.050000,3.450000,0.000000,0.000000,16.41,130000.000
492,9,23,6,01,04,5,3,35,2.000000,01,E,A,3,0.000,0,0.00,20.44,5.580000,0.460000,0.140000,0.000000,0.000000,0.000000,6.55,310000.000
493,9,24,8,02,04,6,3,35,12.000000,01,E,A,4,0.000,0,0.00,18.87,8.500000,1.540000,1.380000,0.000000,0.000000,0.000000,6.68,220000.000
494,9,24,8,02,04,6,3,35,12.000000,01,E,A,4,0.000,0,0.00,18.87,8.500000,1.540000,1.380000,0.000000,0.000000,0.000000,6.68,220000.000
495,9,13,32,02,04,14,12,35,25.000000,01,E,A,3,0.000,0,0.00,25.03,5.220000,0.470000,1.890000,0.000000,0.000000,0.000000,2.11,260000.000
496,4,15,10,04,04,14,2,35,18.000000,01,E,A,3,800000.000,1,15.43,41.67,9.190000,1.190000,2.220000,4.670000,0.000000,0.000000,9.63,100000.000
497,10,43,6,02,04,4,3,33,0.000000,04,E,C,4,0.000,0,0.00,26.96,8.160000,0.000000,0.000000,0.000000,0.000000,0.000000,8.32,410000.000
498,9,14,18,06,04,9,5,35,3.000000,01,E,A,3,1500000.000,1,9.35,41.84,17.780000,1.890000,0.650000,5.160000,0.000000,0.000000,18.08,380000.000
499,9,14,18,06,04,9,5,35,3.000000,01,E,A,3,1200000.000,1,5.86,25.30,17.780000,1.890000,0.650000,5.160000,0.000000,0.000000,18.08,380000.000
500,3,0,8,02,04,23,6,35,32.000000,01,E,A,3,1250000.000,1,10.22,38.84,7.070000,0.860000,3.810000,3.090000,0.000000,0.000000,5.60,214000.000
501,1,20,18,02,04,4,1,30,0.000000,01,E,D,3,0.000,0,0.00,72.05,20.190000,1.600000,0.000000,0.000000,0.000000,0.000000,24.35,38000.000
502,3,27,8,02,04,9,3,35,27.000000,01,E,A,3,0.000,0,0.00,40.31,8.260000,0.580000,3.350000,0.000000,0.000000,0.000000,7.74,130000.000
503,9,29,10,02,04,7,6,35,11.000000,01,E,A,4,0.000,0,0.00,42.25,11.400000,0.000000,1.380000,0.000000,0.000000,0.000000,5.88,280000.000
504,9,11,27,02,04,19,3,10,35.000000,01,E,Z,3,1300000.000,1,11.85,29.87,5.480000,0.420000,3.130000,3.580000,0.000000,0.000000,3.86,250000.000
505,1,19,12,01,04,4,1,35,0.000000,01,E,A,3,0.000,0,0.00,65.91,17.870000,2.070000,0.000000,0.000000,0.000000,0.000000,29.95,40000.000
506,4,7,10,01,04,2,1,10,0.000000,01,E,Z,3,0.000,0,0.00,65.93,18.610000,1.340000,0.000000,0.000000,0.000000,0.000000,45.67,50000.000
507,10,21,6,02,04,5,4,35,28.000000,01,E,A,3,1500000.000,1,5.30,12.88,2.530000,0.280000,1.090000,1.600000,0.000000,0.000000,5.99,580000.000
508,1,19,8,02,04,8,6,35,24.000000,02,E,A,3,600000.000,1,3.77,37.66,7.620000,1.070000,2.720000,1.140000,0.000000,0.000000,9.71,102000.000
509,1,28,8,02,04,6,4,35,2.000000,01,E,A,3,700000.000,0,0.00,27.91,7.860000,0.370000,0.210000,2.350000,0.000000,0.000000,7.94,105000.000
510,9,23,8,02,04,18,4,35,24.000000,01,E,A,4,1000000.000,1,10.14,43.98,9.150000,0.920000,3.240000,3.070000,0.000000,0.000000,8.24,160000.000
511,4,12,20,06,11,13,10,35,39.000000,01,I,A,3,0.000,0,0.00,55.24,9.130000,1.040000,6.540000,0.000000,0.000000,0.000000,10.97,140000.000
512,9,22,6,02,04,6,5,33,24.000000,01,E,C,4,750000.000,1,8.01,63.36,14.500000,0.000000,4.660000,2.420000,0.000000,0.000000,14.18,165000.000
513,10,33,6,04,04,7,1,34,8.000000,01,E,B,4,0.000,0,0.00,15.35,3.940000,0.350000,0.350000,0.000000,0.000000,0.000000,2.93,1120000.000
514,10,40,15,02,04,6,3,35,11.000000,01,E,A,3,0.000,0,0.00,46.84,10.950000,1.630000,1.590000,0.000000,0.000000,0.000000,11.31,580000.000
515,10,32,8,01,04,7,3,34,2.000000,01,E,B,3,0.000,0,0.00,37.40,10.060000,1.030000,0.230000,0.000000,0.000000,0.000000,6.69,450000.000
516,10,35,4,01,04,7,1,30,9.000000,04,E,D,4,0.000,0,0.00,24.24,7.480000,5.880000,1.300000,0.000000,0.000000,0.000000,10.40,573000.000
517,10,35,4,01,04,7,1,30,9.000000,04,E,D,4,0.000,0,0.00,24.24,7.480000,5.880000,1.300000,0.000000,0.000000,0.000000,10.40,573000.000
518,1,28,18,05,04,5,1,30,0.000000,01,E,D,3,0.000,0,0.00,179.42,50.300000,3.980000,0.000000,0.000000,0.000000,0.000000,42.35,26000.000
