Id,City,UseYear,RoadWide,RegisterReason,BuildTotalLevel,BuildLevel,PurposeCode,buildRate,UsedState,StallPrice,StallNum,StallAreaSize,TotalAreaSize,RegisterPurpose1,RegisterPurpose2,RegisterPurpose3,landSize,IdenPrice
443,1,47,15,02,2,1,35,0.000000,01,0.000,0,0.00,41.98,12.700000,0.000000,0.000000,31.63,12071150.00
444,1,39,8,02,2,1,30,0.000000,01,0.000,0,0.00,30.06,9.090000,0.000000,0.000000,21.78,3398580.00
445,3,37,20,02,3,1,30,0.000000,01,0.000,0,0.00,61.66,18.650000,0.000000,0.000000,26.22,12662240.00
446,1,30,20,02,2,1,30,0.000000,01,0.000,0,0.00,33.97,8.730000,1.540000,0.000000,16.04,5991500.00
447,3,22,12,02,24,1,10,28.000000,01,300000.000,1,4.64,4.64,8.510000,1.030000,3.650000,4.14,6069040.00
448,3,22,12,02,24,15,35,28.000000,01,0.000,0,0.00,38.98,8.510000,1.030000,3.650000,4.14,6069040.00
449,1,24,16,02,12,9,35,18.000000,01,400000.000,1,4.59,39.63,8.180000,1.620000,2.200000,5.71,2777800.00
450,1,20,6,02,4,1,35,0.000000,01,0.000,0,0.00,41.71,11.840000,0.780000,0.000000,28.97,6013900.00
451,3,24,6,02,4,1,35,5.000000,01,0.000,0,0.00,52.88,12.450000,2.820000,0.730000,29.35,3490080.00
452,9,31,14,02,5,1,10,0.000000,04,0.000,0,0.00,23.05,13.620000,0.420000,0.000000,16.42,21910865.00
453,9,31,14,02,5,2,35,0.000000,04,0.000,0,0.00,23.32,13.620000,0.420000,0.000000,16.42,21910865.00
454,9,36,6,02,5,2,35,0.000000,01,0.000,0,0.00,26.18,6.500000,1.420000,0.000000,6.54,6545000.00
455,9,23,9,06,13,4,33,30.000000,02,0.000,1,0.00,82.24,16.600000,0.810000,7.460000,12.45,14392000.00
456,3,27,12,02,11,3,35,20.000000,01,0.000,0,0.00,29.78,6.320000,0.860000,1.830000,4.98,4169200.00
457,9,12,50,02,12,9,35,31.000000,01,1600000.000,1,10.17,37.06,6.770000,0.950000,3.490000,6.97,15312200.00
458,9,25,8,04,7,3,35,18.000000,01,0.000,0,0.00,30.17,7.100000,0.420000,1.600000,4.51,4827200.00
459,1,15,12,01,3,1,35,0.000000,01,0.000,0,0.00,96.74,29.260000,0.000000,0.000000,62.92,12606040.00
460,1,23,15,02,7,1,30,19.000000,01,0.000,0,0.00,51.76,11.940000,0.710000,3.010000,7.49,6211200.00
461,9,34,18,02,5,5,35,0.000000,01,0.000,0,0.00,25.68,7.270000,0.500000,0.000000,5.96,7704000.00
462,1,27,1,02,4,1,35,0.000000,01,0.000,0,0.00,57.07,15.470000,1.800000,0.000000,27.23,2788250.00
463,3,28,20,02,12,5,35,12.000000,01,0.000,0,0.00,52.64,16.610000,1.200000,2.540000,6.51,10838400.00
464,3,28,20,02,12,1,20,12.000000,01,1100000.000,1,14.66,14.66,16.610000,1.200000,2.540000,6.51,10838400.00
465,4,23,8,04,13,12,35,13.000000,01,0.000,0,0.00,27.95,6.170000,1.230000,1.060000,5.09,4192500.00
466,3,16,6,01,4,1,10,0.000000,01,0.000,0,0.00,50.73,13.970000,1.380000,0.000000,21.48,11757810.00
467,9,29,6,02,6,2,10,23.000000,01,0.000,0,0.00,31.52,6.350000,0.990000,2.200000,6.44,11032000.00
468,1,23,40,02,24,7,35,25.000000,01,600000.000,1,4.01,42.02,8.620000,0.980000,3.120000,3.48,6062600.00
469,9,11,11,06,19,1,34,15.000000,04,1800000.000,1,14.46,52.08,12.930000,0.440000,2.380000,4.97,31173120.00
470,3,25,6,02,4,1,30,0.000000,04,0.000,0,0.00,63.62,14.590000,4.660000,0.000000,22.39,12752460.00
471,1,33,12,02,12,9,11,17.000000,01,0.000,0,0.00,41.84,9.510000,0.950000,2.200000,4.10,4602400.00
472,1,21,8,02,7,6,35,23.000000,01,500000.000,1,6.17,34.94,7.180000,0.920000,2.470000,6.57,5042200.00
473,9,38,5,02,5,4,35,0.000000,01,0.000,0,0.00,23.42,7.080000,0.000000,0.000000,6.56,4801100.00
474,9,15,12,02,14,2,35,20.000000,01,1800000.000,1,0.00,53.18,9.970000,2.870000,3.250000,6.23,24135600.00
475,1,22,6,02,3,1,35,0.000000,02,0.000,0,0.00,42.76,12.230000,0.700000,0.000000,22.42,3930440.00
476,3,24,12,02,14,13,24,26.000000,01,0.000,0,0.00,48.69,9.710000,1.230000,3.790000,7.30,6816600.00
477,4,27,8,02,7,1,10,13.000000,04,0.000,0,0.00,5.70,6.240000,0.710000,1.030000,5.28,15412800.00
478,4,27,8,02,7,1,35,13.000000,04,0.000,0,0.00,26.41,6.240000,0.710000,1.030000,5.28,15412800.00
479,9,37,24,02,7,3,35,19.000000,01,0.000,0,0.00,37.58,8.650000,0.540000,2.180000,6.60,10522400.00
480,1,25,8,02,3,1,35,0.000000,01,0.000,0,0.00,47.54,12.930000,1.450000,0.000000,26.18,4651160.00
481,10,49,8,06,3,2,35,0.000000,01,0.000,0,0.00,23.10,6.990000,0.000000,0.000000,13.51,10164000.00
482,10,21,6,02,5,3,24,17.000000,01,0.000,0,0.00,33.72,7.330000,1.120000,1.750000,13.83,14836800.00
483,3,34,6,02,2,1,35,0.000000,01,0.000,0,0.00,44.01,11.070000,2.250000,0.000000,26.62,13083530.00
484,3,48,12,02,2,1,35,0.000000,01,0.000,0,0.00,35.63,10.780000,0.000000,0.000000,42.65,10698130.00
485,4,14,8,02,14,7,35,29.000000,01,0.000,0,0.00,32.54,6.220000,0.790000,2.830000,3.53,5206400.00
486,3,25,10,02,15,1,35,21.000000,04,300000.000,1,2.50,2.50,7.590000,0.950000,2.250000,3.94,5436700.00
487,3,25,10,02,15,14,35,21.000000,04,0.000,0,0.00,33.14,7.590000,0.950000,2.250000,3.94,5436700.00
488,4,5,30,02,13,11,10,30.000000,01,1000000.000,1,10.06,43.25,8.240000,0.960000,3.880000,9.03,8785000.00
489,1,32,8,01,2,1,11,0.000000,01,0.000,0,0.00,38.43,10.980000,0.650000,0.000000,27.84,6893400.00
490,3,26,8,02,7,3,35,21.000000,04,0.000,0,0.00,28.05,6.040000,0.650000,1.790000,6.17,3814800.00
491,10,44,8,02,4,4,35,0.000000,01,0.000,0,0.00,27.22,7.600000,0.630000,0.000000,9.23,9527000.00
492,1,0,6,01,4,1,35,0.000000,01,0.000,0,0.00,62.36,16.830000,2.030000,0.000000,26.81,9739480.00
493,1,15,25,02,7,6,10,24.000000,01,700000.000,1,7.39,43.18,9.450000,0.450000,3.160000,11.76,5622520.00
494,9,3,30,02,14,1,10,40.000000,01,1800000.000,1,9.46,9.46,11.830000,2.340000,9.530000,12.12,30738000.00
495,9,3,30,02,14,10,35,40.000000,01,0.000,0,0.00,68.90,11.830000,2.340000,9.530000,12.12,30738000.00
496,9,32,6,02,5,4,35,0.000000,01,0.000,0,0.00,12.97,7.200000,0.640000,0.000000,7.80,6485000.00
497,9,32,6,02,5,4,35,0.000000,01,0.000,0,0.00,12.97,7.200000,0.640000,0.000000,7.80,6485000.00
498,1,51,2,02,2,1,11,0.000000,01,0.000,0,0.00,20.63,6.240000,0.000000,0.000000,16.34,2390750.00
499,3,24,8,02,10,1,20,22.000000,04,500000.000,1,5.16,0.00,13.060000,1.850000,4.280000,12.17,6526800.00
500,3,24,8,02,10,9,35,22.000000,04,0.000,0,0.00,32.87,13.060000,1.850000,4.280000,12.17,6526800.00
501,3,24,8,02,10,9,35,22.000000,04,0.000,0,0.00,30.57,13.060000,1.850000,4.280000,12.17,6526800.00
502,3,6,14,02,4,1,35,0.000000,04,0.000,0,0.00,60.76,17.770000,0.610000,0.000000,24.20,8058720.00
503,9,7,8,02,17,15,10,26.000000,01,3600000.000,2,19.70,60.43,11.290000,2.230000,4.750000,11.42,25656950.00
504,3,23,8,02,18,1,10,27.000000,04,0.000,0,0.00,0.38,7.580000,0.740000,3.110000,3.51,5197000.00
505,3,22,8,02,18,8,35,27.000000,04,0.000,0,0.00,33.17,7.580000,0.740000,3.110000,3.51,5197000.00
506,3,22,8,02,18,1,10,27.000000,04,500000.000,1,4.23,4.23,7.580000,0.740000,3.110000,3.51,5197000.00
507,1,21,8,02,4,1,10,0.000000,01,0.000,0,0.00,51.63,14.680000,0.930000,0.000000,22.69,7242460.00
508,9,26,7,03,16,1,10,2.000000,70,0.000,0,0.00,0.51,6.540000,1.200000,0.180000,3.45,8662500.00
509,9,26,7,03,16,3,35,2.000000,70,0.000,0,0.00,8.24,6.540000,1.200000,0.180000,3.45,8662500.00
510,9,26,7,03,16,3,35,2.000000,70,0.000,0,0.00,8.24,6.540000,1.200000,0.180000,3.45,8662500.00
511,9,26,7,03,16,1,10,2.000000,70,0.000,0,0.00,0.51,6.540000,1.200000,0.180000,3.45,8662500.00
512,9,26,7,03,16,1,10,2.000000,70,0.000,0,0.00,0.51,6.540000,1.200000,0.180000,3.45,8662500.00
513,9,26,7,03,16,3,35,2.000000,70,0.000,0,0.00,8.24,6.540000,1.200000,0.180000,3.45,8662500.00
514,4,16,6,02,4,1,10,0.000000,01,0.000,0,0.00,56.45,15.530000,1.550000,0.000000,20.49,10725500.00
515,9,39,6,06,4,3,35,0.000000,01,0.000,0,0.00,30.41,9.200000,0.000000,0.000000,15.31,4409450.00
516,3,21,8,02,13,7,35,27.000000,01,1200000.000,1,7.17,38.44,7.810000,0.710000,3.110000,4.48,7734800.00
517,1,5,30,02,22,11,35,31.000000,01,1200000.000,2,20.88,73.37,13.470000,1.820000,6.900000,15.50,23211000.00
518,4,19,20,02,4,1,10,1.000000,01,0.000,0,0.00,59.96,16.890000,1.050000,0.190000,25.40,11392400.00
519,1,46,6,02,2,1,11,0.000000,01,0.000,0,0.00,17.17,5.190000,0.000000,0.000000,12.40,3071400.00
520,9,24,8,02,8,4,35,6.000000,01,0.000,0,0.00,33.57,8.440000,1.130000,0.590000,5.73,13763700.00
521,9,45,10,06,4,2,35,0.000000,04,0.000,0,0.00,25.50,15.420000,0.000000,0.000000,17.24,22185000.00
522,9,45,10,06,4,1,34,0.000000,04,0.000,0,0.00,25.50,15.420000,0.000000,0.000000,17.24,22185000.00
523,10,44,8,02,4,2,35,0.000000,01,0.000,0,0.00,25.72,6.460000,1.320000,0.000000,8.55,11059600.00
524,4,23,10,02,5,1,35,9.000000,04,0.000,0,0.00,22.14,5.420000,0.660000,0.620000,8.05,4206600.00
525,1,17,6,02,3,1,35,0.000000,01,0.000,0,0.00,59.61,15.630000,2.410000,0.000000,28.44,5723940.00
526,9,42,7,02,2,1,35,0.000000,01,0.000,0,0.00,36.37,11.000000,0.000000,0.000000,32.10,15341590.00
527,9,36,12,01,2,1,34,0.000000,04,0.000,0,0.00,28.20,15.960000,1.100000,0.000000,41.28,20716800.00
528,9,36,12,01,2,2,35,0.000000,04,0.000,0,0.00,28.20,15.960000,1.100000,0.000000,41.28,20716800.00
529,9,38,6,01,5,5,35,0.000000,01,0.000,0,0.00,19.97,6.040000,0.000000,0.000000,5.62,4992500.00
530,9,45,6,02,4,1,35,0.000000,01,0.000,0,0.00,20.66,6.250000,0.000000,0.000000,8.62,8677200.00
531,1,32,10,02,3,1,35,0.000000,01,0.000,0,0.00,48.70,11.750000,2.980000,0.000000,32.37,8986300.00
532,4,29,8,02,5,5,35,8.000000,01,0.000,0,0.00,37.02,9.390000,0.920000,0.890000,11.81,3702000.00
533,3,23,8,02,12,1,10,21.000000,01,250000.000,1,2.33,2.33,7.340000,1.460000,2.300000,5.17,4028500.00
534,3,23,8,02,12,1,10,21.000000,01,0.000,0,0.00,34.35,7.340000,1.460000,2.300000,5.17,4028500.00
535,4,28,8,02,5,1,35,8.000000,01,0.000,0,0.00,63.44,16.660000,3.270000,1.780000,21.74,5575200.00
536,4,28,8,02,4,1,10,8.000000,01,500000.000,1,8.34,8.34,16.660000,3.270000,1.780000,21.74,5575200.00
537,10,45,8,02,4,3,11,0.000000,01,0.000,0,0.00,27.45,8.310000,0.000000,0.000000,8.92,9470250.00
538,1,26,12,02,15,7,35,17.000000,01,1000000.000,1,6.80,33.94,7.440000,1.040000,1.780000,6.41,4733400.00
539,1,17,6,01,3,1,35,0.000000,01,0.000,0,0.00,81.97,24.110000,0.690000,0.000000,96.45,9577010.00
540,1,19,10,02,3,1,33,0.000000,01,0.000,0,0.00,106.25,32.140000,0.000000,0.000000,71.69,10848050.00
541,1,22,12,02,14,1,30,23.000000,01,1000000.000,2,5.08,48.49,9.710000,1.550000,3.410000,6.46,8273500.00
542,3,37,12,06,2,1,35,0.000000,01,0.000,0,0.00,43.08,10.720000,2.310000,0.000000,36.60,21658800.00
543,9,18,9,02,13,9,35,18.000000,01,1800000.000,1,13.27,31.82,6.910000,0.940000,1.770000,5.69,14528000.00
544,4,6,12,04,14,10,35,30.000000,01,0.000,0,0.00,24.27,15.520000,1.730000,7.220000,13.92,21395800.00
545,4,6,12,02,14,10,35,30.000000,01,3600000.000,3,30.40,56.62,15.520000,1.730000,7.220000,13.92,21395800.00
546,9,15,14,06,12,5,35,24.000000,04,0.000,0,0.00,40.78,8.050000,1.380000,2.900000,5.71,8971600.00
547,1,42,20,02,7,4,11,0.000000,01,0.000,0,0.00,28.72,8.690000,0.000000,0.000000,6.10,3446400.00
548,1,37,5,06,5,1,35,0.000000,04,0.000,0,0.00,27.12,8.200000,0.000000,0.000000,10.92,3254400.00
549,1,27,20,02,3,1,35,0.000000,01,0.000,0,0.00,56.76,17.170000,0.000000,0.000000,29.94,5703540.00
550,3,30,16,02,4,1,35,0.000000,04,0.000,0,0.00,69.49,20.490000,0.540000,0.000000,24.75,17685770.00
551,10,23,6,01,7,2,35,25.000000,01,0.000,0,0.00,35.17,7.020000,0.940000,2.680000,11.44,15298950.00
552,1,50,2,04,3,1,11,0.000000,04,0.000,0,0.00,29.18,8.830000,0.000000,0.000000,14.83,2725500.00
553,3,36,8,05,3,1,30,0.000000,01,0.000,0,0.00,74.46,21.040000,1.490000,0.000000,34.49,21121100.00
554,1,34,8,02,5,1,35,25.000000,01,0.000,0,0.00,38.14,8.610000,0.000000,2.930000,12.21,3432600.00
555,1,0,20,02,4,1,10,0.000000,09,0.000,0,0.00,78.15,21.700000,1.940000,0.000000,31.10,13863500.00
556,1,23,20,02,19,8,35,23.000000,01,0.000,0,0.00,39.69,8.210000,1.060000,2.730000,3.06,3611790.00
557,1,24,6,06,3,1,35,0.000000,01,0.000,0,0.00,46.79,12.830000,1.330000,0.000000,24.20,4651330.00
558,1,24,5,02,5,2,35,4.000000,01,1300000.000,2,15.81,42.25,11.070000,1.230000,0.560000,17.48,7003750.00
559,1,24,5,02,5,1,10,4.000000,01,0.000,0,0.28,0.28,11.070000,1.230000,0.560000,17.48,7003750.00
560,1,40,6,02,2,1,35,0.000000,01,0.000,0,0.00,24.99,7.560000,0.000000,0.000000,21.18,6062520.00
561,3,26,12,02,10,8,35,21.000000,01,600000.000,1,3.95,33.71,6.980000,1.110000,2.110000,6.32,5656500.00
562,10,37,6,01,5,5,35,0.000000,01,0.000,0,0.00,24.14,6.140000,1.170000,0.000000,7.35,9173200.00
563,9,2,12,02,15,13,10,33.000000,01,0.000,0,0.00,20.99,3.740000,0.490000,2.120000,2.79,6297000.00
564,3,21,30,02,15,8,35,28.000000,01,200000.000,1,1.53,30.06,5.660000,0.860000,2.570000,2.38,3897380.00
565,3,41,6,02,2,1,35,0.000000,01,0.000,0,0.00,26.66,8.060000,0.000000,0.000000,25.89,6632460.00
566,3,8,14,01,3,1,31,0.000000,01,0.000,0,0.00,58.13,16.120000,1.470000,0.000000,265.31,4887380.00
567,10,25,30,02,15,8,35,26.000000,01,0.000,0,0.00,45.78,11.290000,1.220000,4.350000,10.57,36835000.00
568,10,25,30,02,15,1,20,26.000000,01,2500000.000,1,10.01,10.01,11.290000,1.220000,4.350000,10.57,36835000.00
569,4,23,10,02,8,6,35,13.000000,01,800000.000,1,6.59,34.22,7.860000,1.090000,1.390000,7.39,3879800.00
570,3,25,30,02,15,5,35,9.000000,01,1000000.000,1,7.01,35.65,8.660000,1.140000,0.980000,2.81,7060500.00
571,1,27,8,02,6,4,35,22.000000,01,0.000,0,0.00,25.89,4.920000,1.200000,1.710000,5.21,2640780.00
572,1,24,6,02,12,1,30,12.000000,01,0.000,0,0.00,38.79,9.300000,1.030000,1.410000,17.80,5430600.00
573,1,39,12,02,5,1,11,0.000000,01,0.000,0,0.00,37.67,11.400000,0.000000,0.000000,8.76,7157300.00
574,3,4,25,01,4,1,10,0.000000,02,0.000,0,0.00,61.94,16.720000,2.020000,0.000000,32.38,25377260.00
575,3,24,50,02,22,2,35,19.000000,01,600000.000,1,4.03,36.74,7.680000,1.330000,2.100000,2.68,6478400.00
576,10,44,8,02,4,2,35,0.000000,01,0.000,0,0.00,25.72,6.470000,1.320000,0.000000,8.55,11059600.00
577,3,19,25,01,5,1,10,0.000000,04,0.000,0,0.00,110.25,31.700000,1.650000,0.000000,31.46,21366100.00
578,9,38,6,02,5,1,34,0.000000,01,0.000,0,0.00,29.11,8.810000,0.000000,0.000000,12.51,9024100.00
579,9,24,6,02,8,5,35,5.000000,01,800000.000,1,9.10,31.99,7.870000,1.310000,0.500000,6.64,6238300.00
580,1,27,6,02,2,1,35,0.000000,01,0.000,0,0.00,39.54,11.250000,0.710000,0.000000,29.85,5865300.00
581,1,39,8,01,2,1,35,0.000000,01,0.000,0,0.00,32.69,9.890000,0.000000,0.000000,31.91,5017670.00
582,4,14,20,02,14,1,10,31.000000,01,600000.000,1,4.00,0.03,8.440000,1.430000,4.350000,5.13,8121600.00
583,4,14,20,02,14,4,35,31.000000,01,0.000,0,0.00,46.98,8.440000,1.430000,4.350000,5.13,8121600.00
584,1,39,6,02,5,2,11,0.000000,01,0.000,0,0.00,26.89,7.570000,0.570000,0.000000,9.98,2285650.00
585,1,16,8,02,4,1,10,0.000000,01,0.000,0,0.00,61.46,17.740000,0.850000,0.000000,25.67,10410670.00
586,3,15,8,02,4,1,35,0.000000,01,0.000,0,0.00,39.07,10.000000,1.820000,0.000000,21.63,11326310.00
587,1,30,10,02,3,1,35,0.000000,01,0.000,0,0.00,49.55,14.990000,0.000000,0.000000,30.94,4178050.00
588,10,38,2,02,4,3,35,0.000000,01,0.000,0,0.00,15.45,7.440000,1.900000,0.000000,13.08,11124000.00
589,10,38,2,02,4,3,35,0.000000,01,0.000,0,0.00,15.45,7.440000,1.900000,0.000000,13.08,11124000.00
590,3,14,10,02,4,1,35,0.000000,01,0.000,0,0.00,67.00,16.160000,4.110000,0.000000,23.61,8043300.00
591,9,38,4,02,5,2,35,0.000000,01,0.000,0,0.00,25.12,7.600000,0.000000,0.000000,7.09,8540800.00
592,3,19,20,02,11,8,35,22.000000,01,800000.000,1,8.13,48.93,9.990000,1.620000,3.200000,8.16,7552340.00
593,1,23,8,02,16,14,35,20.000000,01,0.000,0,0.00,33.28,7.040000,1.020000,2.010000,4.52,3494400.00
594,3,31,6,02,5,3,35,6.000000,01,0.000,0,0.00,31.30,8.020000,0.920000,0.530000,8.63,3443000.00
595,9,25,8,02,7,5,35,8.000000,04,1300000.000,1,10.74,34.71,8.670000,1.030000,0.800000,10.53,9977500.00
596,10,31,9,02,10,1,34,10.000000,04,0.000,0,0.00,31.20,7.720000,0.810000,0.910000,5.81,56160000.00
597,3,24,20,02,13,11,35,0.000000,01,0.000,0,0.00,30.65,9.270000,0.000000,0.000000,552.97,4597500.00
598,9,23,5,02,15,15,35,15.000000,04,0.000,0,0.00,32.03,7.200000,1.020000,1.460000,6.03,12331550.00
599,10,42,8,02,4,4,35,0.000000,01,0.000,0,0.00,27.87,8.430000,0.000000,0.000000,9.76,11984100.00
600,1,22,6,02,3,1,35,0.000000,02,0.000,0,0.00,42.76,12.230000,0.700000,0.000000,22.42,3930440.00
601,9,22,10,02,7,7,35,13.000000,01,400000.000,1,2.90,31.27,6.940000,1.270000,1.260000,6.64,5403200.00
602,4,18,8,02,9,1,35,35.000000,09,1000000.000,1,7.50,7.51,8.100000,1.550000,5.140000,7.75,8039700.00
603,4,18,10,02,9,1,35,35.000000,01,0.000,0,0.00,41.41,8.100000,1.550000,5.140000,7.75,8039700.00
604,1,20,10,02,4,1,35,0.000000,01,0.000,0,0.00,71.51,18.970000,2.670000,0.000000,26.02,9599760.00
605,10,36,8,02,7,1,35,5.000000,01,0.000,0,0.00,87.47,7.850000,17.340000,1.270000,19.54,34900530.00
606,10,47,6,02,2,2,35,0.000000,04,0.000,0,0.00,17.09,9.530000,0.000000,0.000000,29.95,48667490.00
607,10,51,6,02,1,1,10,0.000000,04,0.000,0,0.00,14.43,9.530000,0.000000,0.000000,29.95,48667490.00
608,3,27,10,02,7,1,30,25.000000,01,0.000,0,0.00,59.04,11.990000,1.340000,4.530000,10.60,9446400.00
609,9,31,7,02,5,4,35,0.000000,04,0.000,0,0.00,36.31,9.930000,1.060000,0.000000,10.63,8351300.00
610,9,43,6,02,3,1,35,0.000000,01,0.000,0,0.00,66.85,20.220000,0.000000,0.000000,42.84,24324650.00
611,9,41,6,02,4,2,35,0.000000,01,0.000,0,0.00,25.11,7.600000,0.000000,0.000000,7.94,7281900.00
612,9,36,4,06,2,1,35,0.000000,01,0.000,0,0.00,31.72,7.700000,1.900000,0.000000,25.72,5461200.00
613,9,36,16,02,5,1,30,0.000000,04,0.000,0,0.00,8.32,7.200000,0.360000,0.000000,6.66,22214400.00
614,9,36,16,02,5,1,30,0.000000,04,0.000,0,0.00,8.32,7.200000,0.360000,0.000000,6.66,22214400.00
615,9,36,16,02,5,1,30,0.000000,04,0.000,0,0.00,8.32,7.200000,0.360000,0.000000,6.66,22214400.00
616,1,19,10,02,12,2,35,21.000000,01,1100000.000,1,8.11,35.56,7.370000,1.120000,2.260000,4.61,5367200.00
617,3,26,10,02,7,1,35,17.000000,01,500000.000,1,3.99,30.63,6.950000,0.770000,1.540000,6.62,5247650.00
618,10,27,30,02,12,10,34,10.000000,04,0.000,0,0.00,46.42,30.530000,2.600000,3.670000,10.70,77086800.00
619,10,27,5,02,12,1,11,10.000000,04,5600000.000,2,28.88,28.88,30.530000,2.600000,3.670000,10.70,77086800.00
620,10,27,30,02,12,10,34,10.000000,04,0.000,0,0.00,46.42,30.530000,2.600000,3.670000,10.70,77086800.00
621,1,38,6,02,4,1,11,0.000000,01,0.000,0,0.00,26.19,7.920000,0.000000,0.000000,12.04,3404700.00
622,9,26,6,02,6,1,34,21.000000,01,0.000,0,0.00,28.01,5.610000,1.120000,1.750000,5.96,12044300.00
623,4,15,6,06,5,1,35,0.000000,01,0.000,0,0.00,76.36,20.810000,2.280000,0.000000,27.77,7254200.00
624,9,34,6,02,5,4,35,0.000000,01,0.000,0,0.00,34.50,9.400000,1.040000,0.000000,11.36,11385000.00
625,1,25,10,02,16,10,35,24.000000,01,0.000,0,0.00,48.79,10.190000,1.010000,3.550000,8.10,5366900.00
626,9,26,8,05,7,6,33,23.000000,01,0.000,0,0.00,31.00,6.410000,0.830000,2.130000,4.44,7440000.00
627,3,14,6,02,4,1,35,0.000000,01,0.000,0,0.00,49.11,13.740000,1.110000,0.000000,37.12,6740890.00
628,9,37,8,02,5,1,35,0.000000,01,0.000,0,0.00,28.02,7.540000,0.930000,0.000000,10.51,6444600.00
629,9,51,4,02,4,4,35,0.000000,04,0.000,0,0.00,22.34,6.760000,0.000000,0.000000,7.13,4914800.00
630,9,13,16,02,9,2,35,29.000000,01,1500000.000,1,6.34,27.94,5.030000,0.980000,2.440000,3.78,14073000.00
631,9,31,4,02,5,3,35,0.000000,01,0.000,0,0.00,34.63,9.630000,0.850000,0.000000,9.49,9003800.00
632,3,24,6,02,3,1,10,0.000000,01,0.000,0,0.00,45.40,12.160000,1.570000,0.000000,33.65,7955800.00
633,9,24,8,02,12,2,35,15.000000,01,0.000,0,0.00,20.41,5.090000,0.140000,0.950000,3.42,5408650.00
634,1,26,10,06,4,1,30,0.000000,01,0.000,0,0.00,69.63,19.710000,1.360000,0.000000,24.65,7511900.00
635,9,28,4,02,4,4,35,0.000000,01,0.000,0,0.00,37.11,9.850000,1.380000,0.000000,14.29,12988500.00
636,10,52,4,05,2,1,35,0.000000,04,0.000,0,0.00,20.27,5.470000,0.670000,0.000000,12.10,7702600.00
637,3,20,12,02,12,3,35,22.000000,01,0.000,0,0.00,24.21,5.340000,0.410000,1.580000,4.10,3510450.00
638,4,18,8,02,8,2,35,25.000000,01,0.000,0,0.00,36.00,7.110000,1.060000,2.730000,6.22,5844200.00
639,4,18,8,02,8,1,10,25.000000,09,800000.000,1,7.57,0.03,7.110000,1.060000,2.730000,6.22,5844200.00
640,1,43,10,04,2,1,35,0.000000,01,0.000,0,0.00,25.92,7.840000,0.000000,0.000000,17.85,3459480.00
641,1,30,8,02,2,1,30,0.000000,01,0.000,0,0.00,41.65,11.860000,0.740000,0.000000,29.83,5581600.00
642,9,29,6,02,6,2,10,23.000000,01,0.000,0,0.00,31.52,6.350000,0.990000,2.200000,6.53,11032000.00
643,3,44,4,02,2,1,35,0.000000,01,0.000,0,0.00,24.16,7.310000,0.000000,0.000000,18.65,4296280.00
644,10,43,8,06,4,2,35,0.000000,01,0.000,0,0.00,30.46,9.210000,0.000000,0.000000,11.50,15839200.00
645,1,21,5,01,4,1,35,0.000000,01,0.000,0,0.00,146.98,41.810000,2.650000,0.000000,44.47,13224270.00
646,9,50,5,02,4,4,35,0.000000,01,0.000,0,0.00,28.72,8.690000,0.000000,0.000000,10.68,5744000.00
647,3,17,10,02,14,6,35,28.000000,01,0.000,0,0.00,48.76,9.180000,1.440000,4.120000,4.66,12190000.00
648,9,45,12,02,4,3,35,0.000000,04,0.000,0,0.00,22.08,6.680000,0.000000,0.000000,12.61,6513600.00
649,1,23,6,02,4,1,35,0.000000,01,0.000,0,0.00,57.78,15.240000,2.240000,0.000000,29.04,4637400.00
650,9,23,30,02,10,6,33,25.000000,01,0.000,0,0.00,42.01,8.670000,0.850000,3.190000,5.11,11762800.00
651,1,24,8,02,15,11,35,26.000000,01,0.000,0,0.00,30.30,6.020000,0.740000,2.410000,4.38,3636000.00
652,1,2,10,02,3,1,35,0.000000,01,0.000,0,0.00,61.38,17.700000,0.870000,0.000000,44.36,14097620.00
653,1,26,8,02,6,5,35,11.000000,01,500000.000,1,4.85,29.08,6.850000,0.970000,0.980000,7.02,4571200.00
654,4,38,4,02,2,1,35,0.000000,01,0.000,0,0.00,34.65,10.480000,0.000000,0.000000,27.83,4589200.00
655,1,27,20,01,5,1,30,0.000000,04,0.000,0,0.00,86.38,24.150000,1.980000,0.000000,23.90,6156260.00
656,10,14,10,02,10,6,35,37.000000,01,0.000,0,0.00,42.54,7.390000,2.410000,5.690000,9.11,26447800.00
657,10,14,10,02,10,1,35,37.000000,01,2200000.000,1,8.74,8.74,7.390000,2.410000,5.690000,9.11,26447800.00
658,9,18,8,02,14,11,35,27.000000,04,1300000.000,1,11.02,27.87,5.270000,0.860000,2.300000,4.63,7152700.00
659,9,39,6,02,5,5,35,0.000000,01,0.000,0,0.00,35.59,10.770000,0.000000,0.000000,10.34,10321100.00
660,3,25,6,02,4,1,35,0.000000,01,0.000,0,0.00,58.30,16.690000,0.950000,0.000000,21.66,7155700.00
661,1,29,12,02,22,14,35,19.000000,01,0.000,0,0.00,50.71,10.780000,1.620000,2.950000,3.77,6085200.00
662,1,32,50,02,12,6,11,13.000000,01,0.000,0,0.00,20.51,4.820000,0.590000,0.790000,1.62,2461200.00
663,9,20,22,02,12,4,35,22.000000,01,1100000.000,1,6.27,55.28,11.810000,1.280000,3.640000,7.35,22106400.00
664,1,4,10,02,12,4,10,34.000000,01,400000.000,1,2.12,39.30,7.000000,0.890000,4.000000,9.40,5902000.00
